key_down_time,key_up_time,time_difference,flight_time
0.0,0.08749032020568848,0.08749032020568848,0.5403766632080078
0.4522364139556885,0.5403766632080078,0.08814024925231934,0.7993321418762207
1.1728019714355469,1.2515685558319092,0.0787665843963623,0.5329525470733643
1.597017526626587,1.7057545185089111,0.10873699188232422,0.7019696235656738
2.172840118408203,2.2989871501922607,0.12614703178405762,0.5857527256011963
